log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
1087,,Memory Leak,High,user-dashboard,production,,,Error in module at line 353: Memory Leak,
4854,2024-07-22 15:54:00,Network Timeout,Critical,user-dashboard,development,,,Error in module at line 74: Authentication Failure,192.168.10.130
2937,2024-09-23 12:01:00,System Crash,Unknown,user-dashboard,development,,2803.0,Error in module at line 202: API Timeout,
97,2024-05-22 14:27:00,System Crash,High,notification-service,staging,,,Error in module at line 251: Permission Denied,10.0.9.118
4754,2024-03-16 09:00:00,Performance Degradation,Low,api-gateway,staging,USR-4106,2842.92,Error in module at line 110: Memory Leak,192.168.248.45
1318,2024-07-17 14:48:00,Authentication Failure,Critical,unknown-module,production,USR-3551,,Error in module at line 289: API Timeout,
1199,2024-12-23 03:04:00,Performance Degradation,High,file-storage,unknown,USR-4356,,Error in module at line 299: Permission Denied,10.0.56.78
3010,2024-10-19 06:34:00,File Not Found,High,auth-service,development,USR-7112,512.0,Error in module at line 340: System Crash,192.168.250.177
2657,2024-11-03 21:32:00,Permission Denied,Critical,user-dashboard,staging,,,Error in module at line 167: Network Timeout,10.0.16.206
708,2024-09-25 01:42:00,Authentication Failure,Medium,database-manager,development,USR-8895,,Error in module at line 6: Authentication Failure,192.168.196.41
1626,2024-01-14 02:03:00,UI Glitch,Low,notification-service,staging,,,Error in module at line 222: Performance Degradation,
604,2024-04-09 05:24:00,Database Connection Error,Critical,database-manager,production,,,Error in module at line 464: Performance Degradation,192.168.249.36
3153,2024-04-23 17:56:00,Database Connection Error,Medium,database-manager,staging,USR-1881,148.0,Error in module at line 410: API Timeout,
4580,2024-04-07 00:04:00,Authentication Failure,High,unknown-module,development,USR-9882,2683.0,Error in module at line 202: UI Glitch,192.168.183.199
2014,2024-10-05 03:26:00,File Not Found,Low,notification-service,production,USR-1735,,Error in module at line 52: UI Glitch,10.0.170.171
86,2024-12-07 12:52:00,Permission Denied,Medium,api-gateway,staging,,,Error in module at line 95: Network Timeout,10.0.81.160
2100,2024-12-28 13:42:00,UI Glitch,Medium,file-storage,development,USR-8154,,Error in module at line 451: Memory Leak,
2489,2024-05-31 11:19:00,API Timeout,Medium,unknown-module,staging,USR-6712,,Error in module at line 357: UI Glitch,
2789,2024-06-03 22:04:00,System Crash,Low,notification-service,development,,,Error in module at line 340: UI Glitch,192.168.5.122
3263,,Performance Degradation,Medium,api-gateway,production,USR-4570,,Error in module at line 440: UI Glitch,10.0.52.112
593,2024-05-21 10:33:00,Permission Denied,Low,file-storage,staging,,,Error in module at line 401: Network Timeout,
3205,2024-01-04 02:55:00,Memory Leak,High,payment-gateway,staging,,,Error in module at line 377: File Not Found,
1652,2024-10-02 21:07:00,File Not Found,Low,auth-service,unknown,,,Error in module at line 465: Database Connection Error,
1575,2024-10-02 10:08:00,Database Connection Error,Medium,database-manager,production,,,Error in module at line 98: Database Connection Error,192.168.56.44
1147,2024-06-25 22:37:00,System Crash,Unknown,database-manager,development,USR-9293,,Error in module at line 280: Authentication Failure,
2051,,Permission Denied,High,auth-service,production,,,Error in module at line 151: File Not Found,10.0.244.145
1050,2024-08-04 08:04:00,API Timeout,Critical,auth-service,staging,,3964.58,Error in module at line 64: Authentication Failure,
4969,2024-10-28 16:58:00,Database Connection Error,Medium,notification-service,production,USR-5939,1647.0,Error in module at line 167: File Not Found,192.168.83.164
3275,,UI Glitch,Medium,unknown-module,unknown,,,Error in module at line 14: System Crash,
2711,2024-10-11 04:35:00,UI Glitch,High,user-dashboard,production,,,Error in module at line 326: File Not Found,
1155,2024-02-18 07:28:00,Performance Degradation,Medium,user-dashboard,development,USR-9353,,Error in module at line 373: Authentication Failure,192.168.98.247
3323,2024-04-24 04:23:00,Database Connection Error,Medium,api-gateway,unknown,USR-3557,,Error in module at line 209: Memory Leak,10.0.246.91
4586,2024-04-14 02:43:00,Permission Denied,Medium,file-storage,staging,,3320.0,Error in module at line 409: Performance Degradation,192.168.245.152
1918,,Authentication Failure,Medium,unknown-module,staging,USR-4422,,Error in module at line 228: Authentication Failure,
1737,2024-02-12 06:13:00,Network Timeout,Critical,user-dashboard,staging,USR-6746,,Error in module at line 265: UI Glitch,10.0.112.80
1347,2024-01-14 09:15:00,System Crash,Medium,file-storage,unknown,USR-4456,,Error in module at line 380: Permission Denied,
3542,2024-12-16 10:20:00,Authentication Failure,Unknown,file-storage,development,,,Error in module at line 27: API Timeout,
4665,2024-07-27 07:37:00,Authentication Failure,Medium,auth-service,production,USR-8315,,Error in module at line 246: Permission Denied,
2876,2024-05-08 10:56:00,Database Connection Error,Medium,unknown-module,production,USR-1307,,Error in module at line 383: UI Glitch,
2334,2024-12-10 08:45:00,Network Timeout,Low,user-dashboard,staging,,,Error in module at line 324: Authentication Failure,
712,2024-12-04 04:36:00,Network Timeout,Medium,database-manager,development,USR-7247,,Error in module at line 111: System Crash,
3105,2024-01-31 10:54:00,Authentication Failure,Low,auth-service,production,,,Error in module at line 30: Permission Denied,
4182,,Database Connection Error,Low,api-gateway,production,,,Error in module at line 143: Memory Leak,
1037,2024-07-03 21:06:00,Database Connection Error,Medium,api-gateway,development,USR-4902,4066.93,Error in module at line 272: Permission Denied,
4943,2024-02-02 04:30:00,UI Glitch,Critical,api-gateway,development,,1308.0,Error in module at line 361: UI Glitch,
3611,2024-06-04 04:20:00,System Crash,High,auth-service,production,,,Error in module at line 426: Authentication Failure,
796,2024-11-02 20:58:00,Database Connection Error,High,unknown-module,development,,,Error in module at line 407: File Not Found,
1693,2024-03-27 20:29:00,UI Glitch,Medium,payment-gateway,staging,,467.2,Error in module at line 114: Memory Leak,
1323,2024-10-30 19:16:00,UI Glitch,Medium,user-dashboard,production,USR-6966,,Error in module at line 411: Permission Denied,
2549,2024-07-18 02:38:00,File Not Found,High,auth-service,staging,,,Error in module at line 247: System Crash,10.0.101.110
161,2024-10-05 18:24:00,Network Timeout,High,api-gateway,production,,,Error in module at line 192: Authentication Failure,192.168.227.177
3962,2024-07-19 19:27:00,Network Timeout,Medium,unknown-module,staging,,1934.5,Error in module at line 134: Database Connection Error,10.0.1.44
533,2024-03-16 22:06:00,Network Timeout,High,api-gateway,development,,,Error in module at line 444: File Not Found,10.0.24.1
2545,2024-04-11 04:11:00,Authentication Failure,High,notification-service,development,,,Error in module at line 472: File Not Found,10.0.173.179
2221,2024-01-27 20:07:00,UI Glitch,High,user-dashboard,unknown,,,Error in module at line 315: Database Connection Error,
1101,2024-07-06 09:46:00,Network Timeout,Unknown,auth-service,unknown,,,Error in module at line 300: Memory Leak,
4385,2024-09-01 17:34:00,API Timeout,Low,notification-service,production,,,Error in module at line 443: System Crash,192.168.75.133
2651,2024-07-26 08:25:00,Database Connection Error,Medium,notification-service,staging,,4094.21,Error in module at line 350: File Not Found,
1988,2024-04-24 19:36:00,File Not Found,Unknown,file-storage,unknown,USR-2661,,Error in module at line 76: Authentication Failure,
1962,2024-02-01 11:50:00,File Not Found,Unknown,user-dashboard,staging,,,Error in module at line 396: Database Connection Error,
4302,2024-02-23 15:06:00,Memory Leak,Critical,auth-service,production,USR-7166,,Error in module at line 387: Network Timeout,
1036,2024-04-28 08:17:00,API Timeout,Low,database-manager,development,,,Error in module at line 423: Memory Leak,192.168.95.239
4806,2024-07-10 23:19:00,Permission Denied,Medium,database-manager,unknown,USR-1306,,Error in module at line 241: Network Timeout,10.0.156.229
2834,2024-06-27 01:01:00,File Not Found,Low,file-storage,production,USR-8650,676.0,Error in module at line 124: Authentication Failure,10.0.69.214
1475,2024-12-16 09:48:00,Performance Degradation,High,user-dashboard,staging,USR-3361,,Error in module at line 346: Database Connection Error,
3475,2024-07-15 02:15:00,Database Connection Error,Critical,database-manager,production,,4045.3,Error in module at line 473: System Crash,192.168.198.141
3360,2024-01-04 13:22:00,File Not Found,Critical,api-gateway,staging,,,Error in module at line 264: Permission Denied,192.168.146.250
814,2024-01-21 16:57:00,Database Connection Error,Low,notification-service,staging,USR-9623,,Error in module at line 154: Performance Degradation,
4173,2024-09-22 09:40:00,Performance Degradation,Critical,notification-service,development,USR-1803,,Error in module at line 234: System Crash,
3557,,Database Connection Error,Critical,file-storage,production,,173.0,Error in module at line 252: Network Timeout,
847,2024-05-28 22:28:00,Permission Denied,High,file-storage,staging,USR-1392,,Error in module at line 202: Performance Degradation,
3239,2024-03-31 16:47:00,UI Glitch,Low,file-storage,development,,,Error in module at line 53: Authentication Failure,10.0.196.17
2194,,Performance Degradation,Low,file-storage,staging,USR-3248,,Error in module at line 357: Permission Denied,10.0.3.7
2775,2024-10-24 15:08:00,Database Connection Error,Medium,payment-gateway,development,,,Error in module at line 232: Authentication Failure,
2316,,Authentication Failure,Unknown,notification-service,development,,,Error in module at line 405: API Timeout,10.0.168.214
502,2024-11-07 10:18:00,Memory Leak,High,api-gateway,production,,,Error in module at line 188: UI Glitch,192.168.97.215
4028,2024-10-16 02:35:00,System Crash,Medium,api-gateway,production,USR-7508,,Error in module at line 296: API Timeout,
2091,2024-03-23 19:06:00,System Crash,Critical,api-gateway,production,USR-2899,2511.87,Error in module at line 424: API Timeout,
3789,2024-06-23 03:45:00,Memory Leak,Low,user-dashboard,development,USR-8259,,Error in module at line 242: Permission Denied,10.0.230.125
4911,2024-10-15 15:30:00,Authentication Failure,Critical,api-gateway,production,,,Error in module at line 499: API Timeout,
908,2024-02-28 19:14:00,Network Timeout,High,payment-gateway,production,USR-9048,,Error in module at line 264: Database Connection Error,
4226,2024-01-28 08:23:00,System Crash,Low,user-dashboard,production,,,Error in module at line 260: Network Timeout,
1732,2024-09-01 12:14:00,Network Timeout,High,api-gateway,development,,,Error in module at line 64: File Not Found,
1163,2024-07-04 14:14:00,UI Glitch,High,user-dashboard,staging,,,Error in module at line 449: Memory Leak,
2263,2024-11-28 10:42:00,UI Glitch,High,database-manager,staging,USR-9961,,Error in module at line 369: File Not Found,192.168.23.53
4757,,Authentication Failure,High,notification-service,development,,3748.93,Error in module at line 421: System Crash,
2068,,Network Timeout,High,user-dashboard,staging,USR-7504,2089.0,Error in module at line 430: Authentication Failure,
3202,2024-05-12 18:51:00,Database Connection Error,Medium,notification-service,development,USR-5406,,Error in module at line 383: Performance Degradation,
4692,2024-08-01 03:15:00,API Timeout,Critical,api-gateway,production,USR-9242,,Error in module at line 289: Memory Leak,
2976,2024-01-26 09:21:00,Database Connection Error,Low,notification-service,staging,USR-4958,4689.0,Error in module at line 251: UI Glitch,
2404,2024-11-24 01:13:00,System Crash,Critical,unknown-module,staging,,,Error in module at line 430: Memory Leak,
1720,2024-04-17 17:02:00,System Crash,Critical,file-storage,development,,,Error in module at line 367: API Timeout,
594,2024-06-21 02:37:00,Network Timeout,Critical,unknown-module,staging,USR-6488,,Error in module at line 81: Permission Denied,
1326,,UI Glitch,Medium,payment-gateway,development,,,Error in module at line 419: Authentication Failure,
994,2024-11-16 07:16:00,API Timeout,Critical,user-dashboard,staging,USR-5236,164.39,Error in module at line 192: Permission Denied,
3282,2024-08-16 17:21:00,System Crash,High,auth-service,staging,USR-3981,1354.03,Error in module at line 221: UI Glitch,10.0.16.123
3116,2024-01-08 12:17:00,UI Glitch,Medium,unknown-module,production,,,Error in module at line 292: Performance Degradation,192.168.173.28
2846,2024-04-14 22:28:00,System Crash,High,notification-service,production,,,Error in module at line 200: Network Timeout,
157,2024-06-16 04:30:00,System Crash,Unknown,payment-gateway,unknown,,2820.45,Error in module at line 79: Permission Denied,10.0.156.90
3539,,System Crash,Low,auth-service,unknown,,,Error in module at line 1: Network Timeout,
4076,,Network Timeout,Critical,user-dashboard,production,,,Error in module at line 385: System Crash,10.0.251.68
651,,Database Connection Error,Critical,api-gateway,staging,,,Error in module at line 303: Network Timeout,192.168.10.147
459,2024-01-11 14:34:00,Database Connection Error,Critical,auth-service,production,USR-8593,,Error in module at line 398: UI Glitch,
1009,2024-07-26 16:14:00,Network Timeout,Medium,payment-gateway,production,USR-4100,939.07,Error in module at line 235: API Timeout,
