log_id,timestamp,error_type,severity,module,environment,user_id,response_time_ms,message,ip_address
904,1725368640.0,API Timeout,high,api-gateway,DEV,UNKNOWN,2582,Error in module at line 332: System Crash,192.168.157.193
2750,,System Crash,LOW,auth-service,development,,-1,Error in module at line 205: File Not Found,INVALID_IP
4571,2024-02-29 00:00:00,Network Timeout,P3,payment-gateway,PRODUCTION,9498,2899,Error in module at line 316: Permission Denied,0.0.0.0
1543,1714646940.0,UI Glitch,CRITICAL,database-manager,development,9553,360,Error in module at line 262: Database Connection Error,10.0.193.120
1273,1731896760.0,Memory Leak,P1,payment-gateway,prod,,99999,Error in module at line 188: API Timeout,10.0.144.111
4358,,Performance Degradation,LOW,notification-service,,2111,,Error in module at line 43: Network Timeout,10.0.75.156
285,,Performance Degradation,high,api-gateway,PRODUCTION,4411,0,Error in module at line 430: Network Timeout,192.168.142.245
1508,,Database Connection Error,P3,,,,N/A,Error in module at line 97: Authentication Failure,0.0.0.0
1627,,Performance Degradation,P4,database-manager,stg,7099,2539,Error in module at line 64: Database Connection Error,192.168.234.207
4831,,File Not Found,CRITICAL,database-manager,Staging,2429,979,Error in module at line 206: API Timeout,0.0.0.0
2390,02-Jun-2024 10:10:00,Performance Degradation,CRITICAL,api-gateway,staging,,-1,Error in module at line 144: Performance Degradation,0.0.0.0
1536,,File Not Found,P4,notification-service,stg,,3050,Error in module at line 494: System Crash,192.168.33.97
641,11-Jun-2024 17:59:00,Database Connection Error,P2,,development,USR-5373,N/A,Error in module at line 401: Database Connection Error,
4230,2024-09-02 03:37:00,Network Timeout,Low,,,UNKNOWN,-1,Error in module at line 28: API Timeout,INVALID_IP
3991,12/23/2024 14:15,Authentication Failure,CRITICAL,notification-service,staging,1306,,Error in module at line 189: Network Timeout,10.0.147.168
4728,,Network Timeout,P1,file-storage,dev,,1533,Error in module at line 433: Performance Degradation,INVALID_IP
4915,07/02/2024 17:20,Memory Leak,Critical,file-storage,,USR-1542,,Error in module at line 43: Network Timeout,INVALID_IP
2337,1719677820.0,Performance Degradation,high,auth-service,Staging,,321.98,Error in module at line 7: System Crash,
4301,1711896120.0,Database Connection Error,,file-storage,development,,N/A,Error in module at line 403: Authentication Failure,192.168.13.219
3747,2024-11-17 16:00:00,Authentication Failure,CRITICAL,notification-service,DEV,,2978,Error in module at line 347: Memory Leak,INVALID_IP
2906,02-May-2024 04:58:00,System Crash,CRITICAL,user-dashboard,PRODUCTION,USR-3182,,Error in module at line 120: Network Timeout,192.168.222.22
1664,03-Sep-2024 12:00:00,File Not Found,P4,payment-gateway,,UNKNOWN,,Error in module at line 119: Network Timeout,10.0.143.242
3285,1726855200.0,API Timeout,P1,,Staging,UNKNOWN,N/A,Error in module at line 157: File Not Found,
1641,,Performance Degradation,Medium,,,,,Error in module at line 346: Permission Denied,10.0.132.110
991,1711255260.0,UI Glitch,P2,api-gateway,Staging,UNKNOWN,-1,Error in module at line 247: Performance Degradation,0.0.0.0
3288,12/30/2024 20:43,API Timeout,P1,user-dashboard,development,UNKNOWN,99999,Error in module at line 73: System Crash,0.0.0.0
1467,,UI Glitch,med,api-gateway,PRODUCTION,6422,,Error in module at line 273: UI Glitch,INVALID_IP
4785,1708148280.0,Performance Degradation,High,database-manager,,USR-4366,1358.52,Error in module at line 19: System Crash,192.168.200.135
215,06/17/2024 04:32,Permission Denied,CRITICAL,payment-gateway,PRODUCTION,USR-4896,415.95,Error in module at line 79: Database Connection Error,192.168.169.108
1028,2024-07-17 19:20:00,File Not Found,Medium,,DEV,9517,,Error in module at line 103: System Crash,
4279,07/29/2024 12:54,Memory Leak,P4,auth-service,development,USR-3059,N/A,Error in module at line 498: UI Glitch,0.0.0.0
4739,2024-01-21 17:31:00,Permission Denied,Low,auth-service,production,USR-7773,,Error in module at line 347: Performance Degradation,0.0.0.0
2326,,API Timeout,high,api-gateway,,,750.09,Error in module at line 277: Network Timeout,192.168.118.69
2899,,Memory Leak,Medium,api-gateway,production,,0,Error in module at line 349: Permission Denied,
4784,1724799120.0,Permission Denied,P1,,PRODUCTION,USR-8257,-1,Error in module at line 486: Permission Denied,192.168.124.17
633,08/30/2024 20:48,Memory Leak,P2,api-gateway,development,USR-4312,2359,Error in module at line 475: System Crash,10.0.89.161
1913,INVALID_TIME,UI Glitch,High,file-storage,staging,,195.04,Error in module at line 17: Performance Degradation,INVALID_IP
1458,14-Jun-2024 23:14:00,UI Glitch,CRITICAL,file-storage,Staging,5480,0,Error in module at line 308: API Timeout,0.0.0.0
3831,2024-01-04 03:37:00,Performance Degradation,Critical,auth-service,Staging,USR-5986,0,Error in module at line 472: Permission Denied,
2210,14-Mar-2024 00:53:00,UI Glitch,Low,,dev,,55.35,Error in module at line 464: UI Glitch,INVALID_IP
968,2024-12-25 23:12:00,System Crash,Critical,auth-service,staging,,,Error in module at line 333: Memory Leak,10.0.117.239
1256,2024-09-23 05:04:00,Database Connection Error,Medium,file-storage,prod,USR-4267,N/A,Error in module at line 76: System Crash,0.0.0.0
1694,,Memory Leak,med,user-dashboard,Staging,USR-5622,-1,Error in module at line 499: API Timeout,0.0.0.0
3206,27-Jul-2024 11:48:00,Authentication Failure,Low,auth-service,PRODUCTION,,99999,Error in module at line 350: Performance Degradation,192.168.176.156
4114,10/19/2024 08:06,Permission Denied,,database-manager,dev,8670,2729,Error in module at line 388: File Not Found,10.0.253.178
910,,System Crash,High,notification-service,PRODUCTION,USR-9855,,Error in module at line 264: API Timeout,192.168.230.178
4329,1704689340.0,Network Timeout,high,user-dashboard,dev,,4319,Error in module at line 203: Performance Degradation,0.0.0.0
2047,1733461740.0,Authentication Failure,LOW,database-manager,DEV,USR-1356,3571,Error in module at line 231: Database Connection Error,INVALID_IP
4971,23-Nov-2024 17:46:00,Authentication Failure,Medium,api-gateway,dev,,-1,Error in module at line 446: Permission Denied,
4951,,API Timeout,Low,auth-service,stg,UNKNOWN,0,Error in module at line 40: Authentication Failure,INVALID_IP
1208,,Permission Denied,CRITICAL,database-manager,,4477,99999,Error in module at line 235: Network Timeout,192.168.232.6
3994,07-Jan-2024 07:02:00,Network Timeout,P3,notification-service,stg,USR-6652,0,Error in module at line 288: Network Timeout,
2021,07/23/2024 05:39,API Timeout,,notification-service,staging,USR-2476,0,Error in module at line 401: Authentication Failure,INVALID_IP
1645,09/05/2024 00:52,Performance Degradation,P2,api-gateway,staging,,,Error in module at line 223: Authentication Failure,
1041,,Permission Denied,CRITICAL,,production,,0,Error in module at line 424: Database Connection Error,
44,1726947300.0,Performance Degradation,Low,user-dashboard,dev,,,Error in module at line 265: Authentication Failure,INVALID_IP
4169,,Memory Leak,CRITICAL,user-dashboard,Staging,,,Error in module at line 119: System Crash,0.0.0.0
3813,1713774180.0,API Timeout,P2,api-gateway,staging,UNKNOWN,N/A,Error in module at line 428: API Timeout,
2160,,File Not Found,Low,,DEV,,0,Error in module at line 331: Network Timeout,10.0.100.187
1030,12/30/2024 14:42,Memory Leak,Medium,api-gateway,PRODUCTION,USR-3605,-1,Error in module at line 314: Authentication Failure,192.168.101.3
1396,30-Apr-2024 09:09:00,File Not Found,Critical,payment-gateway,development,6176,4773.19,Error in module at line 181: UI Glitch,INVALID_IP
4686,,API Timeout,LOW,file-storage,production,,-1,Error in module at line 491: Memory Leak,
2467,20-Oct-2024 15:41:00,Performance Degradation,Low,database-manager,dev,,N/A,Error in module at line 83: System Crash,INVALID_IP
1917,04/23/2024 18:45,Network Timeout,Medium,file-storage,PRODUCTION,7403,99999,Error in module at line 17: System Crash,10.0.103.167
637,06/06/2024 19:55,Permission Denied,P4,file-storage,Staging,,-1,Error in module at line 440: File Not Found,
3017,1712485800.0,API Timeout,Critical,user-dashboard,stg,1113,222,Error in module at line 465: File Not Found,10.0.96.110
329,2024-09-21 20:34:00,System Crash,P4,file-storage,Staging,6843,0,Error in module at line 379: Performance Degradation,
1513,1715064960.0,File Not Found,P2,,development,6495,,Error in module at line 90: Database Connection Error,INVALID_IP
2180,07/10/2024 21:52,File Not Found,Critical,payment-gateway,,,2684.02,Error in module at line 394: Database Connection Error,192.168.92.227
2496,2024-09-06 06:13:00,Performance Degradation,P4,file-storage,prod,,4818.04,Error in module at line 34: Database Connection Error,
301,,Database Connection Error,,notification-service,development,UNKNOWN,0,Error in module at line 264: System Crash,192.168.157.19
1087,,Memory Leak,P2,user-dashboard,production,UNKNOWN,99999,Error in module at line 353: Memory Leak,
4854,07/22/2024 15:54,Network Timeout,CRITICAL,user-dashboard,DEV,UNKNOWN,N/A,Error in module at line 74: Authentication Failure,192.168.10.130
2937,23-Sep-2024 12:01:00,System Crash,,user-dashboard,development,UNKNOWN,2803,Error in module at line 202: API Timeout,0.0.0.0
97,1716388020.0,System Crash,high,notification-service,staging,UNKNOWN,99999,Error in module at line 251: Permission Denied,10.0.9.118
4754,1710579600.0,Performance Degradation,LOW,api-gateway,stg,USR-4106,2842.92,Error in module at line 110: Memory Leak,192.168.248.45
1318,07/17/2024 14:48,Authentication Failure,P1,,PRODUCTION,3551,0,Error in module at line 289: API Timeout,INVALID_IP
1199,12/23/2024 03:04,Performance Degradation,high,file-storage,,USR-4356,99999,Error in module at line 299: Permission Denied,10.0.56.78
3010,19-Oct-2024 06:34:00,File Not Found,high,auth-service,development,USR-7112,512,Error in module at line 340: System Crash,192.168.250.177
2657,1730669520.0,Permission Denied,P1,user-dashboard,stg,,-1,Error in module at line 167: Network Timeout,10.0.16.206
1905,08/29/2024 11:38,Permission Denied,,notification-service,dev,USR-1303,99999,Error in module at line 410: API Timeout,INVALID_IP
708,25-Sep-2024 01:42:00,Authentication Failure,Medium,database-manager,dev,USR-8895,,Error in module at line 6: Authentication Failure,192.168.196.41
1626,01/14/2024 02:03,UI Glitch,P4,notification-service,stg,,N/A,Error in module at line 222: Performance Degradation,
604,1712640240.0,Database Connection Error,CRITICAL,database-manager,prod,,,Error in module at line 464: Performance Degradation,192.168.249.36
3153,04/23/2024 17:56,Database Connection Error,Medium,database-manager,Staging,1881,148,Error in module at line 410: API Timeout,
4580,04/07/2024 00:04,Authentication Failure,P2,,DEV,9882,2683,Error in module at line 202: UI Glitch,192.168.183.199
2014,10/05/2024 03:26,File Not Found,P4,notification-service,prod,USR-1735,-1,Error in module at line 52: UI Glitch,10.0.170.171
86,12/07/2024 12:52,Permission Denied,med,api-gateway,Staging,,0,Error in module at line 95: Network Timeout,10.0.81.160
2100,1735393320.0,UI Glitch,med,file-storage,development,8154,99999,Error in module at line 451: Memory Leak,0.0.0.0
2489,31-May-2024 11:19:00,API Timeout,P3,,staging,USR-6712,,Error in module at line 357: UI Glitch,
2789,2024-06-03 22:04:00,System Crash,LOW,notification-service,development,UNKNOWN,99999,Error in module at line 340: UI Glitch,192.168.5.122
3263,,Performance Degradation,P3,api-gateway,production,4570,99999,Error in module at line 440: UI Glitch,10.0.52.112
593,21-May-2024 10:33:00,Permission Denied,LOW,file-storage,stg,,0,Error in module at line 401: Network Timeout,0.0.0.0
3205,2024-01-04 02:55:00,Memory Leak,P2,payment-gateway,Staging,,0,Error in module at line 377: File Not Found,0.0.0.0
1652,1727903220.0,File Not Found,P4,auth-service,,UNKNOWN,0,Error in module at line 465: Database Connection Error,
1575,10/02/2024 10:08,Database Connection Error,med,database-manager,prod,UNKNOWN,N/A,Error in module at line 98: Database Connection Error,192.168.56.44
1147,2024-06-25 22:37:00,System Crash,,database-manager,development,9293,-1,Error in module at line 280: Authentication Failure,0.0.0.0
2051,,Permission Denied,high,auth-service,prod,UNKNOWN,,Error in module at line 151: File Not Found,10.0.244.145
1050,04-Aug-2024 08:04:00,API Timeout,P1,auth-service,Staging,,3964.58,Error in module at line 64: Authentication Failure,
4969,10/28/2024 16:58,Database Connection Error,med,notification-service,production,5939,1647,Error in module at line 167: File Not Found,192.168.83.164
3275,,UI Glitch,med,,,UNKNOWN,99999,Error in module at line 14: System Crash,INVALID_IP
2711,10/11/2024 04:35,UI Glitch,P2,user-dashboard,production,UNKNOWN,,Error in module at line 326: File Not Found,
1155,02/18/2024 07:28,Performance Degradation,Medium,user-dashboard,development,9353,-1,Error in module at line 373: Authentication Failure,192.168.98.247
3323,2024-04-24 04:23:00,Database Connection Error,med,api-gateway,,USR-3557,0,Error in module at line 209: Memory Leak,10.0.246.91
4586,04/14/2024 02:43,Permission Denied,med,file-storage,Staging,,3320,Error in module at line 409: Performance Degradation,192.168.245.152
4904,,Performance Degradation,Critical,payment-gateway,,,725.27,Error in module at line 467: File Not Found,
1706,26-Sep-2024 08:22:00,System Crash,P3,notification-service,dev,USR-6658,,Error in module at line 359: Network Timeout,0.0.0.0
1918,,Authentication Failure,Medium,,Staging,4422,0,Error in module at line 228: Authentication Failure,INVALID_IP
1737,12-Feb-2024 06:13:00,Network Timeout,CRITICAL,user-dashboard,Staging,USR-6746,-1,Error in module at line 265: UI Glitch,10.0.112.80
1347,2024-01-14 09:15:00,System Crash,P3,file-storage,,4456,99999,Error in module at line 380: Permission Denied,0.0.0.0
3542,2024-12-16 10:20:00,Authentication Failure,,file-storage,development,UNKNOWN,,Error in module at line 27: API Timeout,0.0.0.0
4665,2024-07-27 07:37:00,Authentication Failure,P3,auth-service,PRODUCTION,USR-8315,,Error in module at line 246: Permission Denied,
2876,1715165760.0,Database Connection Error,med,,prod,1307,-1,Error in module at line 383: UI Glitch,INVALID_IP
2334,1733820300.0,Network Timeout,LOW,user-dashboard,staging,UNKNOWN,,Error in module at line 324: Authentication Failure,INVALID_IP
712,04-Dec-2024 04:36:00,Network Timeout,med,database-manager,DEV,7247,99999,Error in module at line 111: System Crash,
3105,2024-01-31 10:54:00,Authentication Failure,P4,auth-service,production,UNKNOWN,99999,Error in module at line 30: Permission Denied,0.0.0.0
4182,,Database Connection Error,LOW,api-gateway,production,UNKNOWN,N/A,Error in module at line 143: Memory Leak,INVALID_IP
1037,07/03/2024 21:06,Database Connection Error,med,api-gateway,DEV,4902,4066.93,Error in module at line 272: Permission Denied,
4943,02/02/2024 04:30,UI Glitch,Critical,api-gateway,development,UNKNOWN,1308,Error in module at line 361: UI Glitch,0.0.0.0
3611,2024-06-04 04:20:00,System Crash,P2,auth-service,production,,-1,Error in module at line 426: Authentication Failure,
796,2024-11-02 20:58:00,Database Connection Error,P2,,development,UNKNOWN,,Error in module at line 407: File Not Found,
1693,2024-03-27 20:29:00,UI Glitch,P3,payment-gateway,staging,UNKNOWN,467.2,Error in module at line 114: Memory Leak,0.0.0.0
1323,1730315760.0,UI Glitch,med,user-dashboard,production,USR-6966,0,Error in module at line 411: Permission Denied,
2549,2024-07-18 02:38:00,File Not Found,P2,auth-service,stg,,0,Error in module at line 247: System Crash,10.0.101.110
161,1728152640.0,Network Timeout,High,api-gateway,production,UNKNOWN,N/A,Error in module at line 192: Authentication Failure,192.168.227.177
3962,2024-07-19 19:27:00,Network Timeout,med,,staging,UNKNOWN,1934.5,Error in module at line 134: Database Connection Error,10.0.1.44
533,16-Mar-2024 22:06:00,Network Timeout,High,api-gateway,DEV,,0,Error in module at line 444: File Not Found,10.0.24.1
2545,2024-04-11 04:11:00,Authentication Failure,High,notification-service,dev,UNKNOWN,N/A,Error in module at line 472: File Not Found,10.0.173.179
2221,1706386020.0,UI Glitch,P2,user-dashboard,,,-1,Error in module at line 315: Database Connection Error,
1101,07/06/2024 09:46,Network Timeout,,auth-service,,UNKNOWN,99999,Error in module at line 300: Memory Leak,0.0.0.0
