ticket_id,customer_id,order_id,issue_type,description,priority,status,created_date,resolved_date,agent
1259,563,3533,Product Defect,Want to return product,High,Resolved,2023-08-15 00:00:00,,Unassigned
1260,910,6487,Delivery,,Unknown,Closed,2023-05-07 00:00:00,,Unassigned
1261,805,3893,Technical,Want to return product,Low,Open,2024-02-08 00:00:00,2024-02-21 00:00:00,Agent_Brown
1262,1165,3729,Account,,Medium,Unknown,2024-07-05 00:00:00,2024-07-12 00:00:00,Unassigned
1263,2373,4940,Account,Charged twice for order,Unknown,Closed,2024-09-17 00:00:00,,Unassigned
1264,2876,6542,Delivery,,Low,Closed,2023-06-02 00:00:00,,Agent_Smith
1265,1527,5499,Product Defect,Charged twice for order,High,Resolved,2023-12-09 00:00:00,2023-12-22 00:00:00,Agent_Smith
1266,1938,3392,Product Defect,Charged twice for order,Low,Closed,2023-04-15 00:00:00,2023-04-26 00:00:00,Unassigned
1267,2100,1928,Unknown,,Medium,Open,2023-11-08 00:00:00,,Agent_Jones
1268,1992,855,Return,,High,Open,2024-08-07 00:00:00,2024-08-11 00:00:00,Agent_Smith
1269,56,5853,Account,Want to return product,Medium,In Progress,2023-12-27 00:00:00,2023-12-29 00:00:00,Agent_Smith
1270,2067,7239,Account,Wrong item received,Unknown,Open,2024-06-07 00:00:00,,Agent_Smith
1271,1346,5675,Return,,Medium,Open,2023-11-13 00:00:00,2023-11-15 00:00:00,Agent_Jones
1272,2825,6235,Account,,High,In Progress,2024-12-13 00:00:00,2024-12-20 00:00:00,Agent_Jones
1273,479,2857,Return,Want to return product,Low,Closed,2023-04-15 00:00:00,2023-04-22 00:00:00,Unassigned
1274,2849,4526,Return,,High,Open,2023-02-18 00:00:00,2023-02-27 00:00:00,Agent_Smith
1275,579,4036,Technical,,High,Open,2023-07-13 00:00:00,2023-07-16 00:00:00,Agent_Smith
1276,611,3243,Delivery,Product arrived damaged,High,In Progress,2023-01-18 00:00:00,2023-01-22 00:00:00,Agent_Brown
1277,2487,4397,Delivery,Wrong item received,Medium,Unknown,2023-11-12 00:00:00,2023-11-20 00:00:00,Agent_Smith
1278,276,6169,Billing,Wrong item received,Medium,Closed,2024-04-30 00:00:00,2024-05-14 00:00:00,Agent_Smith
1279,284,2537,Product Defect,App crashing on checkout,High,Unknown,2023-03-23 00:00:00,2023-03-31 00:00:00,Agent_Smith
1280,2331,4981,Product Defect,App crashing on checkout,High,Resolved,2024-05-30 00:00:00,2024-06-11 00:00:00,Agent_Smith
1281,2578,2663,Billing,App crashing on checkout,High,In Progress,2024-06-04 00:00:00,2024-06-06 00:00:00,Agent_Brown
1282,238,5616,Account,Charged twice for order,Low,Open,2024-05-29 00:00:00,2024-06-05 00:00:00,Unassigned
1283,356,3802,Account,Cannot login to account,Medium,In Progress,2024-03-14 00:00:00,,Agent_Brown
1284,62,5305,Delivery,App crashing on checkout,Low,Open,2023-01-07 00:00:00,2023-01-11 00:00:00,Unassigned
1285,295,6532,Delivery,Charged twice for order,High,Resolved,2023-02-10 00:00:00,2023-02-16 00:00:00,Agent_Smith
1286,812,1895,Delivery,Product arrived damaged,High,Resolved,2023-07-30 00:00:00,2023-08-08 00:00:00,Unassigned
1287,1247,4689,Technical,Want to return product,Medium,Resolved,2024-11-11 00:00:00,2024-11-20 00:00:00,Agent_Smith
1288,2692,2996,Technical,,High,Closed,2023-05-27 00:00:00,2023-06-07 00:00:00,Agent_Smith
1289,2272,2711,Account,,Low,Open,2024-04-24 00:00:00,,Agent_Brown
1290,2266,4628,Product Defect,Wrong item received,Unknown,In Progress,2023-03-07 00:00:00,,Unassigned
1291,2272,6142,Product Defect,,Medium,Resolved,2023-05-23 00:00:00,2023-05-26 00:00:00,Agent_Brown
1292,982,393,Return,Cannot login to account,Low,Closed,2023-06-10 00:00:00,2023-06-17 00:00:00,Agent_Brown
1293,1999,5582,Billing,Charged twice for order,High,Closed,2023-10-19 00:00:00,2023-10-19 00:00:00,Unassigned
1294,2550,3458,Billing,Charged twice for order,Medium,Open,2023-07-21 00:00:00,2023-08-04 00:00:00,Unassigned
1295,2821,4931,Billing,App crashing on checkout,High,In Progress,2024-07-26 00:00:00,2024-08-03 00:00:00,Agent_Brown
1296,1823,4674,Return,Wrong item received,High,In Progress,2023-07-20 00:00:00,2023-07-24 00:00:00,Agent_Jones
1297,1823,1681,Account,App crashing on checkout,Medium,Closed,2023-05-16 00:00:00,2023-05-28 00:00:00,Unassigned
1298,2415,5001,Account,,Medium,Open,2024-10-14 00:00:00,2024-10-20 00:00:00,Agent_Smith
1299,2139,3578,Delivery,Wrong item received,Low,Unknown,2023-08-12 00:00:00,2023-08-21 00:00:00,Unassigned
1300,182,4522,Technical,Product arrived damaged,High,Open,2023-01-20 00:00:00,2023-01-28 00:00:00,Unassigned
1301,413,3855,Product Defect,Charged twice for order,High,Closed,2023-09-06 00:00:00,2023-09-08 00:00:00,Unassigned
1302,2842,5448,Billing,Product arrived damaged,Medium,Open,2023-05-12 00:00:00,2023-05-24 00:00:00,Unassigned
1303,421,6567,Technical,,High,Open,2024-11-05 00:00:00,2024-11-16 00:00:00,Unassigned
1304,2635,6951,Technical,,Low,In Progress,2024-01-20 00:00:00,2024-01-22 00:00:00,Agent_Jones
1305,2382,2671,Billing,Cannot login to account,Medium,Open,2023-09-17 00:00:00,,Unassigned
1306,2395,1135,Delivery,Cannot login to account,High,Open,2023-03-01 00:00:00,2023-03-15 00:00:00,Agent_Smith
1307,2295,4473,Product Defect,,Low,Resolved,2024-07-22 00:00:00,,Unassigned
1308,2397,6580,Delivery,Wrong item received,Low,Closed,2024-11-17 00:00:00,2024-11-19 00:00:00,Unassigned
1309,995,209,Delivery,,High,Open,2024-07-17 00:00:00,2024-07-21 00:00:00,Agent_Smith
1310,2255,822,Return,Product arrived damaged,Low,Closed,2024-05-18 00:00:00,2024-06-01 00:00:00,Unassigned
1311,2492,4275,Delivery,Charged twice for order,Medium,Open,2024-07-05 00:00:00,2024-07-17 00:00:00,Agent_Jones
1312,2698,2290,Technical,Wrong item received,Medium,In Progress,2023-12-23 00:00:00,2023-12-24 00:00:00,Unassigned
1313,1249,7364,Delivery,,High,Resolved,2024-02-19 00:00:00,,Unassigned
1314,1308,5358,Account,Wrong item received,Medium,Unknown,2023-08-16 00:00:00,,Agent_Jones
1315,833,2254,Billing,App crashing on checkout,High,In Progress,2023-01-13 00:00:00,2023-01-13 00:00:00,Agent_Brown
1316,2471,2404,Product Defect,Charged twice for order,Low,Open,2024-11-03 00:00:00,2024-11-03 00:00:00,Agent_Brown
1317,1112,5903,Delivery,Wrong item received,Low,Resolved,2024-06-04 00:00:00,2024-06-15 00:00:00,Unassigned
1318,398,5805,Billing,Wrong item received,High,Unknown,2023-04-14 00:00:00,2023-04-24 00:00:00,Agent_Jones
1319,2830,6868,Unknown,Want to return product,High,Closed,2024-10-17 00:00:00,,Agent_Jones
1320,985,7900,Account,,High,In Progress,2024-12-28 00:00:00,2025-01-09 00:00:00,Unassigned
1321,2322,3548,Account,Want to return product,High,Open,2023-11-17 00:00:00,2023-11-21 00:00:00,Agent_Brown
1322,84,5763,Technical,Want to return product,Medium,Open,2024-10-25 00:00:00,2024-11-03 00:00:00,Unassigned
1323,161,4989,Unknown,App crashing on checkout,Unknown,Closed,2023-02-15 00:00:00,2023-02-23 00:00:00,Agent_Brown
1324,733,7282,Unknown,App crashing on checkout,Low,In Progress,2023-10-05 00:00:00,,Unassigned
1325,957,353,Billing,,High,In Progress,2024-04-27 00:00:00,2024-05-08 00:00:00,Agent_Jones
1326,2153,3421,Product Defect,Product arrived damaged,High,Resolved,2023-08-11 00:00:00,,Agent_Jones
1327,742,3635,Product Defect,,Low,Resolved,2024-06-19 00:00:00,2024-06-19 00:00:00,Agent_Brown
1328,972,114,Account,Product arrived damaged,High,In Progress,2023-01-25 00:00:00,2023-02-02 00:00:00,Agent_Smith
1329,508,392,Billing,,Low,In Progress,2023-08-09 00:00:00,2023-08-21 00:00:00,Unassigned
1330,651,7672,Account,App crashing on checkout,Low,Unknown,2023-10-17 00:00:00,2023-10-23 00:00:00,Unassigned
1331,134,7037,Product Defect,App crashing on checkout,High,Resolved,2023-05-03 00:00:00,,Agent_Smith
1332,1773,4709,Billing,,High,Closed,2024-09-30 00:00:00,,Agent_Smith
1333,2254,3541,Unknown,,Medium,Open,2023-06-13 00:00:00,,Agent_Jones
1334,2115,3508,Return,,Low,Resolved,2024-10-08 00:00:00,2024-10-15 00:00:00,Unassigned
1335,1192,6706,Billing,,Medium,Unknown,2024-07-10 00:00:00,2024-07-20 00:00:00,Agent_Brown
1336,916,7732,Technical,,High,Open,2024-01-14 00:00:00,2024-01-14 00:00:00,Unassigned
1337,1839,4185,Unknown,Want to return product,Medium,Resolved,2024-08-29 00:00:00,2024-09-07 00:00:00,Unassigned
1338,225,5049,Product Defect,,Low,Resolved,2024-06-11 00:00:00,2024-06-12 00:00:00,Unassigned
1339,483,1470,Product Defect,Product arrived damaged,Medium,Closed,2024-03-01 00:00:00,2024-03-05 00:00:00,Agent_Smith
1340,745,3410,Product Defect,App crashing on checkout,Low,Open,2024-06-11 00:00:00,2024-06-20 00:00:00,Agent_Brown
1341,1703,302,Billing,,High,Resolved,2023-11-13 00:00:00,,Agent_Smith
1342,972,2228,Billing,Charged twice for order,Low,Closed,2024-07-14 00:00:00,2024-07-19 00:00:00,Unassigned
1343,2870,2599,Return,Cannot login to account,Low,In Progress,2023-09-30 00:00:00,,Unassigned
1344,325,3081,Technical,Product arrived damaged,Low,Open,2023-07-06 00:00:00,2023-07-12 00:00:00,Agent_Jones
1345,171,4217,Delivery,Charged twice for order,High,In Progress,2024-10-25 00:00:00,2024-10-29 00:00:00,Unassigned
1346,2056,1615,Technical,,High,Resolved,2024-08-20 00:00:00,,Unassigned
1347,2105,6405,Return,App crashing on checkout,Medium,Open,2024-01-11 00:00:00,2024-01-15 00:00:00,Agent_Jones
1348,1317,6263,Billing,App crashing on checkout,High,In Progress,2024-02-02 00:00:00,,Agent_Jones
1349,2681,1163,Unknown,Wrong item received,Medium,Closed,2023-05-06 00:00:00,2023-05-08 00:00:00,Agent_Jones
1350,2303,2326,Product Defect,,Low,Resolved,2024-01-12 00:00:00,2024-01-18 00:00:00,Agent_Brown
1351,1762,4339,Billing,Wrong item received,Low,Closed,2024-05-11 00:00:00,2024-05-13 00:00:00,Unassigned
1352,2789,3300,Technical,,Medium,Open,2024-12-31 00:00:00,2025-01-09 00:00:00,Unassigned
1353,1135,7996,Return,Wrong item received,Medium,Closed,2024-02-01 00:00:00,2024-02-14 00:00:00,Unassigned
1354,1455,6280,Unknown,Product arrived damaged,Low,Resolved,2024-02-25 00:00:00,2024-03-06 00:00:00,Agent_Jones
1355,2060,2628,Delivery,,Medium,Open,2024-01-12 00:00:00,,Agent_Jones
1356,148,1525,Product Defect,,Low,Open,2023-10-02 00:00:00,,Agent_Jones
1357,1714,804,Delivery,Want to return product,Medium,Resolved,2024-06-26 00:00:00,2024-07-02 00:00:00,Agent_Brown
1358,1854,7467,Billing,Product arrived damaged,Low,In Progress,2023-10-01 00:00:00,2023-10-04 00:00:00,Agent_Jones
1359,963,1862,Billing,Cannot login to account,Low,Resolved,2023-08-10 00:00:00,2023-08-24 00:00:00,Unassigned
1360,1637,3486,Delivery,,High,Closed,2024-06-06 00:00:00,2024-06-16 00:00:00,Unassigned
1361,674,7128,Delivery,Want to return product,Medium,Resolved,2024-10-06 00:00:00,2024-10-12 00:00:00,Agent_Smith
1362,2514,2066,Product Defect,Want to return product,High,Open,2024-06-08 00:00:00,2024-06-09 00:00:00,Unassigned
1363,2311,2976,Unknown,Charged twice for order,High,Resolved,2023-12-15 00:00:00,,Agent_Jones
1364,1021,1804,Billing,App crashing on checkout,Medium,Unknown,2024-11-01 00:00:00,2024-11-13 00:00:00,Agent_Smith
1365,1299,1643,Product Defect,,Low,Open,2023-08-29 00:00:00,,Agent_Brown
1366,2341,3600,Technical,Wrong item received,High,Open,2024-07-13 00:00:00,,Agent_Brown
1367,1441,740,Billing,,Medium,In Progress,2024-08-20 00:00:00,,Agent_Smith
1368,2650,3209,Account,App crashing on checkout,Low,Resolved,2023-10-25 00:00:00,,Unassigned
1369,1485,6538,Delivery,Wrong item received,Medium,In Progress,2024-01-12 00:00:00,2024-01-18 00:00:00,Unassigned
1370,31,2924,Delivery,,High,Resolved,2024-08-03 00:00:00,2024-08-15 00:00:00,Agent_Smith
1371,2548,5867,Billing,,Low,Closed,2023-07-03 00:00:00,2023-07-11 00:00:00,Agent_Smith
1372,1096,1724,Return,,Medium,Resolved,2024-02-25 00:00:00,2024-03-02 00:00:00,Unassigned
1373,254,4077,Account,,High,Open,2023-09-26 00:00:00,2023-09-26 00:00:00,Agent_Brown
1374,2245,3762,Unknown,Wrong item received,Medium,Unknown,2024-11-09 00:00:00,2024-11-09 00:00:00,Unassigned
1375,1100,2088,Delivery,App crashing on checkout,Unknown,Resolved,2024-12-24 00:00:00,2025-01-03 00:00:00,Unassigned
1376,1555,1522,Return,,Low,Closed,2023-10-07 00:00:00,2023-10-11 00:00:00,Agent_Jones
1377,902,2508,Billing,Want to return product,Unknown,In Progress,2023-11-28 00:00:00,2023-12-06 00:00:00,Agent_Brown
1378,2909,766,Delivery,Cannot login to account,Medium,Resolved,2023-12-17 00:00:00,2023-12-23 00:00:00,Agent_Smith
1379,194,1582,Technical,Charged twice for order,Low,Resolved,2023-12-26 00:00:00,2023-12-31 00:00:00,Unassigned
1380,1463,1909,Delivery,,Medium,Open,2023-10-11 00:00:00,2023-10-15 00:00:00,Agent_Brown
1381,462,6121,Delivery,Wrong item received,Low,Unknown,2024-11-17 00:00:00,,Agent_Jones
1382,1788,7684,Delivery,Wrong item received,Low,In Progress,2024-11-25 00:00:00,,Unassigned
1383,98,7005,Delivery,App crashing on checkout,Medium,Resolved,2023-02-23 00:00:00,2023-03-08 00:00:00,Agent_Brown
1384,550,1108,Billing,Wrong item received,High,Resolved,2024-09-20 00:00:00,,Agent_Brown
1385,47,6446,Account,App crashing on checkout,High,In Progress,2023-01-19 00:00:00,,Agent_Smith
1386,24,2590,Billing,Want to return product,Low,Open,2023-11-19 00:00:00,,Agent_Jones
1387,2673,2021,Return,Cannot login to account,Low,Closed,2024-12-15 00:00:00,2024-12-26 00:00:00,Unassigned
1388,2304,2278,Billing,Charged twice for order,Unknown,Unknown,2024-09-25 00:00:00,2024-10-09 00:00:00,Agent_Smith
1389,2960,3325,Delivery,Cannot login to account,Medium,Resolved,2023-11-22 00:00:00,2023-11-22 00:00:00,Unassigned
1390,2508,52,Delivery,App crashing on checkout,High,Resolved,2023-02-13 00:00:00,2023-02-16 00:00:00,Unassigned
1391,1722,5517,Delivery,,Medium,Resolved,2024-11-29 00:00:00,2024-12-01 00:00:00,Unassigned
1392,540,5989,Return,Charged twice for order,Low,In Progress,2023-07-10 00:00:00,,Agent_Brown
1393,174,2855,Product Defect,Charged twice for order,Medium,Closed,2024-08-29 00:00:00,2024-08-29 00:00:00,Agent_Jones
1394,1589,552,Product Defect,Cannot login to account,Low,Open,2023-07-25 00:00:00,,Agent_Brown
1395,2778,4648,Return,App crashing on checkout,Low,Closed,2024-09-02 00:00:00,2024-09-07 00:00:00,Unassigned
1396,984,2712,Technical,Wrong item received,Unknown,Closed,2023-06-01 00:00:00,,Agent_Brown
1397,354,6000,Product Defect,App crashing on checkout,Medium,Unknown,2024-11-06 00:00:00,2024-11-16 00:00:00,Agent_Smith
1398,2120,3125,Product Defect,Product arrived damaged,High,Unknown,2023-03-01 00:00:00,,Agent_Smith
1399,153,3444,Billing,,High,In Progress,2023-10-11 00:00:00,2023-10-25 00:00:00,Unassigned
1400,2938,6962,Delivery,,High,Closed,2024-05-20 00:00:00,2024-05-27 00:00:00,Unassigned
1401,675,4006,Technical,Charged twice for order,Medium,Open,2024-04-09 00:00:00,2024-04-17 00:00:00,Agent_Jones
1402,2500,2896,Unknown,,Medium,Open,2024-07-19 00:00:00,2024-08-01 00:00:00,Unassigned
1403,1173,94,Billing,,Medium,Resolved,2023-10-21 00:00:00,2023-10-28 00:00:00,Agent_Jones
1404,1518,7400,Unknown,App crashing on checkout,Medium,Resolved,2023-06-01 00:00:00,2023-06-13 00:00:00,Unassigned
1405,1510,2867,Technical,Want to return product,Low,In Progress,2024-05-10 00:00:00,2024-05-17 00:00:00,Unassigned
1406,555,6405,Return,Want to return product,Medium,Open,2023-08-24 00:00:00,2023-08-29 00:00:00,Agent_Brown
1407,2673,5931,Account,Product arrived damaged,Low,Resolved,2024-08-04 00:00:00,,Unassigned
1408,1802,260,Product Defect,,Low,In Progress,2023-08-20 00:00:00,,Unassigned
1409,1331,5647,Unknown,Charged twice for order,Low,Resolved,2023-02-19 00:00:00,2023-02-26 00:00:00,Unassigned
1410,1935,3377,Unknown,Wrong item received,Medium,Open,2023-12-31 00:00:00,2024-01-06 00:00:00,Unassigned
1411,1206,7984,Return,,Low,Unknown,2024-06-22 00:00:00,2024-06-29 00:00:00,Unassigned
1412,1915,6241,Billing,Product arrived damaged,Low,Unknown,2023-02-08 00:00:00,2023-02-11 00:00:00,Agent_Brown
1413,2885,5007,Product Defect,App crashing on checkout,Medium,Resolved,2023-06-09 00:00:00,2023-06-15 00:00:00,Agent_Brown
1414,2510,1639,Return,,Medium,Open,2023-01-08 00:00:00,2023-01-08 00:00:00,Agent_Brown
1415,605,1834,Billing,,Medium,Open,2024-02-09 00:00:00,2024-02-22 00:00:00,Agent_Jones
1416,1059,2685,Product Defect,,Unknown,Closed,2024-02-28 00:00:00,2024-03-06 00:00:00,Agent_Brown
1417,878,523,Billing,App crashing on checkout,Low,In Progress,2023-01-06 00:00:00,2023-01-11 00:00:00,Agent_Jones
1418,1404,7426,Unknown,Want to return product,Low,Open,2024-01-23 00:00:00,2024-01-29 00:00:00,Agent_Brown
1419,2645,7945,Billing,,Unknown,In Progress,2024-10-10 00:00:00,2024-10-17 00:00:00,Agent_Smith
1420,93,1333,Account,Cannot login to account,Low,Closed,2024-10-30 00:00:00,2024-11-10 00:00:00,Agent_Jones
1421,687,3601,Delivery,Wrong item received,Medium,Open,2024-10-25 00:00:00,2024-11-06 00:00:00,Agent_Brown
1422,1925,193,Product Defect,Charged twice for order,High,Open,2024-09-12 00:00:00,2024-09-24 00:00:00,Unassigned
1423,1687,4412,Delivery,,Medium,Resolved,2024-06-08 00:00:00,,Agent_Smith
1424,2972,3863,Account,Product arrived damaged,Unknown,Open,2023-07-11 00:00:00,,Unassigned
1425,2246,1200,Delivery,Cannot login to account,Low,In Progress,2023-01-27 00:00:00,,Agent_Smith
1426,1730,4363,Account,Want to return product,Low,Open,2023-08-10 00:00:00,2023-08-21 00:00:00,Agent_Smith
1427,1279,6990,Return,Want to return product,Low,Open,2024-12-30 00:00:00,2025-01-03 00:00:00,Agent_Smith
1428,1093,7494,Account,Product arrived damaged,Low,In Progress,2023-10-26 00:00:00,2023-11-09 00:00:00,Unassigned
1429,939,6823,Technical,,Low,Closed,2023-09-11 00:00:00,2023-09-19 00:00:00,Agent_Jones
1430,2163,3376,Account,,Low,Closed,2024-08-02 00:00:00,2024-08-12 00:00:00,Unassigned
1431,1462,6278,Delivery,Cannot login to account,High,Resolved,2024-06-05 00:00:00,2024-06-16 00:00:00,Agent_Brown
1432,958,823,Billing,,Low,Closed,2023-07-31 00:00:00,2023-08-04 00:00:00,Unassigned
1433,899,537,Billing,,High,Closed,2023-04-25 00:00:00,,Agent_Smith
1434,916,3184,Account,Charged twice for order,Medium,Unknown,2024-06-24 00:00:00,,Unassigned
1435,2910,6743,Account,Want to return product,Medium,Open,2023-03-20 00:00:00,2023-03-28 00:00:00,Agent_Jones
1436,1954,6876,Technical,Cannot login to account,Medium,Closed,2023-03-09 00:00:00,2023-03-16 00:00:00,Agent_Smith
1437,1700,2202,Account,,Low,Resolved,2024-07-02 00:00:00,2024-07-11 00:00:00,Agent_Smith
1438,2095,2220,Unknown,Charged twice for order,Low,Unknown,2023-02-05 00:00:00,2023-02-17 00:00:00,Agent_Smith
1439,761,752,Billing,Want to return product,Low,Resolved,2024-12-25 00:00:00,,Unassigned
1440,1673,1284,Delivery,Product arrived damaged,Medium,Unknown,2024-05-02 00:00:00,,Agent_Jones
1441,1963,6790,Return,,Medium,Closed,2024-05-25 00:00:00,2024-05-25 00:00:00,Agent_Brown
1442,163,6093,Product Defect,Product arrived damaged,Low,Open,2023-12-19 00:00:00,,Unassigned
1443,33,1292,Unknown,Product arrived damaged,High,In Progress,2024-04-16 00:00:00,2024-04-19 00:00:00,Agent_Smith
1444,820,1380,Account,App crashing on checkout,Medium,Closed,2024-01-22 00:00:00,2024-01-27 00:00:00,Unassigned
1445,2718,7399,Billing,App crashing on checkout,Unknown,In Progress,2023-01-31 00:00:00,,Agent_Smith
1446,496,5756,Product Defect,Cannot login to account,High,Open,2023-07-13 00:00:00,,Agent_Brown
1447,2836,5533,Technical,Charged twice for order,High,Open,2024-10-10 00:00:00,2024-10-12 00:00:00,Agent_Smith
1448,2364,7027,Billing,Charged twice for order,High,Closed,2023-11-08 00:00:00,,Agent_Smith
1449,1801,6810,Delivery,Want to return product,Low,Resolved,2024-01-29 00:00:00,2024-02-05 00:00:00,Agent_Jones
1450,430,6555,Unknown,Product arrived damaged,Low,In Progress,2024-11-04 00:00:00,,Agent_Smith
1451,585,7101,Return,Product arrived damaged,High,Resolved,2023-05-26 00:00:00,2023-06-08 00:00:00,Unassigned
1452,772,3884,Delivery,,Low,Open,2024-02-25 00:00:00,2024-03-08 00:00:00,Agent_Smith
1453,2843,311,Account,App crashing on checkout,Medium,In Progress,2024-05-12 00:00:00,2024-05-19 00:00:00,Agent_Jones
1454,318,4890,Return,Product arrived damaged,High,In Progress,2024-08-09 00:00:00,2024-08-23 00:00:00,Agent_Smith
1455,2838,6481,Product Defect,Wrong item received,Low,Resolved,2024-06-18 00:00:00,,Agent_Brown
1456,2353,4742,Billing,,Unknown,In Progress,2024-11-28 00:00:00,2024-12-11 00:00:00,Agent_Smith
1457,167,4084,Return,App crashing on checkout,High,In Progress,2024-11-25 00:00:00,2024-11-27 00:00:00,Unassigned
